9722017	In Island gibt es relativ viele Adler, und es ist großartig, sie zu beobachten.	7357795	En Islande, l’Aigle est un phénomène très courant et magnifique à observer.
9722019	Sei stolz, dass du es bist!	8649866	Sois fier de l'être !
9722022	Er hat alles vermasselt.	8897584	Il a tout foutu en l'air.
9722023	Gestern musste ich zum Arzt.	4983075	Hier, j'ai dû me rendre chez le médecin.
9722024	Was auch immer man tut, manches lässt sich nicht machen.	8608430	Quoiqu'on fasse, certaines choses restent impossibles.
9722028	Sie trägt rosa Strumpfhosen mit Pailletten.	8998524	Elle porte des collants roses à paillettes.
9722030	Ich bin fit wie ein Turnschuh.	8673879	Je suis agile comme chat.
9722031	Sie tranken irgendein Metgebräu.	6171550	Ils burent un breuvage à l'hydromel.
9722032	Ich habe vermutet, dass er nicht da ist.	9554739	Je me suis douté qu'il était absent.
9722033	Er ist gläubiger Muslim und macht seine Gebete im Büro.	4505410	Il est musulman pratiquant et il accomplit ses prières au bureau.
9722034	Ich habe drei Narben am Kopf.	8976869	J'ai trois cicatrices sur le crâne.
9722036	Er sammelt Bohnen.	8685155	Il collectionne les fèves.
9722037	Wer hat davon gesprochen?	8939016	Qui en a parlé ?
9722038	Thomas ging in den Keller und kam mit einer Flasche Wein zurück.	9158879	Thomas descendit à la cave et remonta avec une bouteille de vin.
2777499	Was hast du im Krankenhaus gemacht?	7802603	Qu'est-ce que tu faisais à l'hôpital ?
2707678	Diese schmutzigen Socken stinken.	9723414	Elles puent, ces chaussettes sales.
9723424	Sami und Leila sind in der Küche.	9723421	Sami et Leïla sont dans la cuisine.
9723479	Dieser Spargel ist lecker.	9723455	Ces asperges sont délicieuses.
9723730	Dieser Satz ist richtig, aber eher umgangssprachlich.	9723726	Cette phrase est juste, mais plutôt familière.
9724258	Dieser Spargel ist köstlich.	9723455	Ces asperges sont délicieuses.
9724563	Ich glaubte, Tom und Maria seien beide unter 30.	9724570	Je croyais que Tom et Marie avaient tous deux moins de 30 ans.
9725282	Er ist mit dem linken Fuß aufgestanden.	8328638	Il s'est levé du pied gauche.
9725284	Heute bin ich mit dem linken Fuß aufgestanden.	2814964	Aujourd'hui je me suis levé du pied gauche.
9725287	Du tätest besser daran, Tom heute aus dem Weg zu gehen. Er ist mit dem linken Fuß aufgestanden.	3466762	Tu ferais mieux d'éviter Tom aujourd'hui. Il s'est levé du pied gauche.
9725331	Dieser Spargel ist deliziös.	9723455	Ces asperges sont délicieuses.
9725341	Diese Garnelen sind ausgezeichnet.	9725338	Ces crevettes sont excellentes.
9725347	Diese Garnelen sind lecker.	9725343	Ces crevettes sont délicieuses.
9725353	Tom kommt nicht, weil er keine Zeit hat.	9725352	Tom ne vient pas, parce qu’il n’a pas le temps.
9725666	Wer ist denn der aufgeblasene Heini?	8733027	Qui est ce paltoquet ?
9725667	Sie will, dass du da bist.	9554772	Elle veut que tu sois là.
9725670	Fragen Sie aus einem bestimmten Grund?	7700432	Vous demandez pour une raison quelconque ?
9725686	Man muss Himmel und Hölle in Bewegung setzen, um das hinzukriegen.	8653321	Il faut mettre tout en œuvre pour y parvenir.
9725692	Wenn Sie krank sind, bleiben Sie bitte zuhause, und tragen Sie im Beisein anderer Menschen eine medizinische Maske!	8615512	Si vous êtes malade : restez chez vous et portez un masque chirurgical en présence d'autres personnes.
9725694	Ich wohne da nicht mehr.	9076010	Je n'habite plus là.
9725700	Sie ist irgendwohin spazierengegangen.	8674138	Elle est partie se balader je ne sais où.
9725705	Eine verliebte Frau ist sehr mutig. Sie weiß es nur nicht.	6175067	La femme amoureuse est audacieuse sans le savoir.
9725707	Das ist ein absoluter Skandal.	9557257	C'est un scandale absolu.
9725729	Ich habe Bänder gespannt von Kirchturm zu Kirchturm, Girlanden von Fenster zu Fenster, goldene Ketten von Stern zu Stern, und ich tanze.	2837872	J'ai tendu des cordes de clocher à clocher ; des guirlandes de fenêtre à fenêtre ; des chaînes d'or d'étoile à étoile et je danse.
9725748	Das Zeug wird organisiert.	4510257	La matière est organisée.
9725753	Ich kapiere das ganze Problem nicht.	8685560	Je ne comprends rien à ce problème.
9725756	Das ist vielleicht idiotisch!	8940760	Que c'est nul !
9726389	Im Reich der Lügen ist Wahrheit ein Verrat.	9726377	La vérité est une trahison dans l'empire des mensonges.
9726880	In den Pyrenäen findet man riesige Sommerweiden.	9171854	Dans les Pyrénées, tu pourras trouver de vastes étendues d'estives.
9726938	Dieses Semester ist wichtig.	9726944	Ce semestre est important.
9726976	Maria schreibt ihm jährlich.	9726971	Marie lui écrit annuellement.
5070101	Es war dunkel, und ich konnte nichts sehen.	7771206	Il faisait sombre et je ne voyais rien.
1105672	Millionen von Leuten verloren all ihre Ersparnisse.	9727452	Des millions de personnes ont perdu toutes leurs économies.
9727469	Nur weil es modern ist, heißt es nicht, dass es Fortschritt ist.	9727474	Ce n'est pas parce que c'est moderne que c'est un progrès.
3128335	Unsere Mannschaft gewann mit drei zu eins.	9727937	Notre équipe a gagné 3 à 1.
3128335	Unsere Mannschaft gewann mit drei zu eins.	9727948	Notre équipe a gagné trois à un.
569210	Warst du jemals in Paris?	390652	Es-tu déjà allé à Paris ?
6641789	Warum möchte Tom mit uns gehen?	9727970	Pourquoi Tom veut-il venir avec nous ?
5342061	Es überrascht mich sehr, dass Tom nicht da ist.	9728025	Je suis très surpris que Tom ne soit pas là.
4639284	Ich denke, das ist zu teuer.	9728365	Je pense que c'est trop cher.
8231865	Wie viele Tage war Tom krank?	9729395	Combien de jours Tom a-t-il été malade ?
9729398	Tom hat eine bessere Handschrift als Maria.	9729400	Tom a une meilleure écriture que Marie.
9729602	Meine Kameradin ist schöner als ihre Freundin.	9729601	Ma camarade est plus belle que son amie.
6103906	Der Apfel schmeckt besser als die Birne.	9729606	La pomme a meilleur goût que la poire.
9729612	Mein Vater ist nicht so reich wie mein Großvater.	9729611	Mon père n'est pas aussi riche que mon grand-père.
9729614	Tom ist so alt wie du.	9729613	Tom est aussi vieux que toi.
9729616	Jetzt habe ich verstanden!	9729578	Maintenant j'ai compris !
9729618	Jetzt habe ich verstanden.	9729579	Maintenant j'ai compris.
2063677	Jetzt hab ich es verstanden.	9729579	Maintenant j'ai compris.
8982608	Jetzt hab ich’s verstanden.	9729579	Maintenant j'ai compris.
9729861	Was sind die großen Themen?	8736995	Quels sont les grands thèmes ?
9729862	Ich bin mir nicht sicher, dass ihr das bewusst ist.	9557364	Je ne suis pas sûr qu'elle en ait conscience.
9729864	Tom hat mir meinen Stil geklaut.	6850378	Thomas m'a piqué mon style.
9729867	Suchen Sie sich auf der Speisekarte aus, was Sie wollen!	7701905	Choisissez le plat que vous voulez dans le menu.
9729871	Grund für die Abhängigkeit von Tabak ist das Nikotin.	7410529	La dépendance au tabac est due à la nicotine.
9729873	Er trägt keinen Ring.	8899823	Il ne porte pas de bague.
9729881	Sie müssen die Arbeit Ihrer Angestellten aufwerten.	8654107	Il est important de valoriser le travail de vos employés.
9729883	Der Mensch ist das einzige Lebewesen, das Feuer machen kann. Das hat ihn zum Herrn der Welt gemacht.	5002362	L'homme est le seul animal qui fasse du feu, ce qui lui a donné l'empire du monde.
9729887	Wenn Sie sich an jeder Kleinigkeit stoßen, ist das nicht mein Problem.	8618945	Ce n'est pas mon problème si vous vous vexez pour un rien.
9729907	Ich habe sofort an ihn gedacht.	8676141	J'ai tout de suite pensé à lui.
9729913	Diese Früchte sind billiger geworden.	6177677	Ces fruits sont moins chers qu'ils n'étaient.
9729934	Du hattest mit 20 und 30 Jahren deinen Liebeskummer; ich habe wie ein Verrückter gelebt und die Zeit vergeudet.	2837908	Tu as souffert de l'amour à vingt et à trente ans, j'ai vécu comme un fou et j'ai perdu mon temps.
9729940	Du bist genauso liebevoll wie deine Mutter.	4525453	Tu es aussi tendre que ta mère.
9729945	Um welche Uhrzeit kommst du wohl?	9102192	À quelle heure comptes-tu arriver ?
9729951	Er hat alles gestrichen.	8686213	Il a tout supprimé.
9729971	Lesen Sie bitte die Anhänge, die sich am Ende des Kapitels in Ihrem Lehrbuch befinden.	8942940	Vous lirez les compléments qui se trouvent à la fin du chapitre dans votre manuel.
9729976	Es sind doch immer dieselben, die uns verunglimpfen.	9296102	Ce sont toujours les mêmes personnes qui nous insultent.
9730380	Ich bin nicht gegangen, weil ich krank war.	7466932	Je ne suis pas allée car j'étais malade.
9730382	Ich bin nicht gefahren, weil ich krank war.	7466932	Je ne suis pas allée car j'étais malade.
9731233	Keine Angst! Hier sind wir sicher.	9731248	N'aie pas peur ! Ici nous sommes en sécurité.
9731659	Wir kommen zwischen August und September.	9731651	Nous venons entre août et septembre.
9731707	Der Herbst beginnt im September.	9731703	L'automne commence en septembre.
6486125	An welchem Tag wurdest du geboren?	1147737	Quel jour es-tu né ?
6486125	An welchem Tag wurdest du geboren?	1147738	Quel jour es-tu née ?
7302392	Ich habe das Haus meiner Großmutter besucht.	1356449	J'ai visité la maison de ma grand-mère.
1863392	Die Plakate wurden sofort von der Wand entfernt.	1122224	Les affiches ont été immédiatement retirées du mur.
1314940	Er trat gegen den Ball.	442248	Il tira dans le ballon avec son pied.
2115996	Darf ich das mal sehen?	555791	Puis-je voir cela ?
3481880	Ich habe es nicht gestohlen. Ich habe es mir nur auf Dauer ausgeliehen.	2310946	Je ne l'ai pas volé. Je l'ai juste emprunté de manière permanente.
1968696	Die Leber hat die Aufgabe, den Körper zu entgiften.	1968957	Le foie est chargé de désintoxiquer le corps.
9733712	Weißt du, warum Kakteen Stacheln haben?	3585411	Sais-tu pourquoi les cactus ont des épines ?
9734232	Das entspricht nicht Ihren Prinzipien.	8737412	C'est contraire à vos principes.
2321373	Warum sehen Sie mich so an?	9574465	Pourquoi me regardez-vous comme ça ?
9734238	Die Menschen sind hin und her gerissen zwischen falscher Hoffnung und lächerlicher Angst.	6905550	Les hommes flottent sans cesse entre de fausses espérances et des craintes ridicules.
9734255	Gewalt ist ein Kind der Begierde.	7740277	La violence est le fruit du désir.
9734265	Jetzt darf man nicht mehr einknicken.	7419775	Il va falloir être tenace.
9734270	Sobald man den einmal losgelassen hat, ist der nicht mehr zu halten.	8620608	Une fois qu'il est lancé, on ne l'arrête plus.
9734273	Man hört die Waldschnepfe.	9133545	La bécasse croule.
9734460	Für wen hältst du dich?	1104508	Pour qui tu te prends ?
9734460	Für wen hältst du dich?	8875808	Pour qui te prends-tu ?
9734464	Alle Jahre wieder ist Weihnachten.	9734462	Tous les ans, Noël revient.
9734488	Zum Lernen ist man nie zu alt.	9734480	Il n'y a pas d'âge pour apprendre.
9733913	Ich habe Kopfschmerzen. Ich werde mich hinlegen.	9733878	J'ai mal à la tête. Je vais m'allonger.
3781557	Ich kann niemanden dazu bringen mir zu helfen.	3516616	Je ne trouve personne pour m'aider.
1394835	Ich habe es meiner Familie vorgelesen.	2437454	Je l'ai lue à ma famille.
8244892	Weinen ist etwas Normales.	7306681	Pleurer est normal.
2769151	Es ist nichts dabei zu weinen.	7306681	Pleurer est normal.
8647415	Alle zusammen!	9052054	Tout compte fait !
2485082	Soll ich dir bei deinen Hausaufgaben helfen?	3612873	Veux-tu que je t'aide à faire tes devoirs à la maison ?
6668813	Ich weiß, dass das hart für dich ist.	5923255	Je sais que c'est difficile pour toi.
5331308	Sie riet ihm, nicht sein ganzes Geld für seine Freundin auszugeben.	1402971	Elle lui a recommandé de ne pas claquer tout son argent pour sa petite copine.
6133547	Ich mag kein Risiko.	6685	Je n'aime pas prendre de risque.
1811030	Ich hasse es, Risiken einzugehen.	6685	Je n'aime pas prendre de risque.
3794556	Die Klimaanlage scheint nicht zu funktionieren.	1032639	La climatisation semble ne pas fonctionner.
906536	Er hat sich eine Beförderung verdient.	2338876	Il mérite une promotion.
784757	Alle hörten aufmerksam zu.	2026057	Tous écoutaient attentivement.
1096781	In der riesigen Menge verlor sie ihren Freund aus den Augen.	1594649	Elle a perdu de vue son ami dans la foule immense.
9734427	Ich versuche, ein guter Schüler zu sein, aber ich bin zum Lernen zu alt.	9734426	J'essaie d'être un bon élève, mais je suis trop vieux pour apprendre.
1988558	Ich hoffe, es geschieht etwas Gutes, bevor der Tag vergeht.	1988555	J'espère que quelque chose de bien va se produire avant que la journée soit finie.
1811235	Ich weiß, dass es mir nur höchst unwahrscheinlich gelingen wird, dich davon zu überzeugen, dass du dich irrst.	8287651	Je sais qu'il est très improbable que j'arrive à te convaincre que tu as tort.
1811237	Ich weiß, dass es höchst unwahrscheinlich ist, dass es mir gelingen wird, dich zu überzeugen, dass du dich irrst.	8287651	Je sais qu'il est très improbable que j'arrive à te convaincre que tu as tort.
7707444	Normalerweise mache ich keine Fehler.	6821387	Je ne fais pas d'erreurs, généralement.
1958491	Die Geschenke werden die Kinder erfreuen.	1645934	Les cadeaux raviront les enfants.
1308963	Mein Englisch ist überhaupt nicht gut.	7827	Mon anglais est tout sauf bon.
1997775	Wie geht es Tom?	4767874	Comment Tom va-t-il ?
6624918	Wie läuft es mit Tom?	4767874	Comment Tom va-t-il ?
4670581	Tom ist früh dran.	9253579	Tom est en avance.
850100	Ich nehme mit Freuden deine Einladung an.	487949	Je suis heureuse d'accepter votre invitation.
1994175	Ich mag dieses Lied nicht.	8315976	Je n'aime pas ce chant.
2869850	Ich mag das Lied nicht.	8315976	Je n'aime pas ce chant.
2869857	Mir gefällt dieses Lied nicht.	8315976	Je n'aime pas ce chant.
9735667	Tom kennt jemanden, der dir die deutsche Sprache beibringen kann.	9735659	Tom connaît quelqu'un qui peut t'apprendre la langue allemande.
9735678	Tom wohnt in deiner Nähe.	9735675	Tom habite près de chez toi.
9735682	In der Stadt habe ich jemanden getroffen.	9735680	J'ai rencontré quelqu'un en ville.
9735692	Hör auf, deinen kleinen Bruder zu provozieren!	9735679	Arrête de provoquer ton petit frère !
9735726	Gehen Sie weg!	1407068	Allez-vous-en !
9736657	Das Beste kommt zum Schluss.	9736656	Le meilleur vient à la fin.
9736710	Es ist Schluss.	1408107	Ça suffit.
9736884	Ich wohne schon sehr lange in Paris.	9736880	J'habite à Paris depuis très longtemps.
9736891	Tom war zwei Jahre in Kanada geblieben, um sein Englisch zu verbessern.	9736887	Tom était resté deux ans au Canada pour améliorer son anglais.
9737136	Nach seinem Besuch rief Tom mich von Paris an.	9737134	Après sa visite, Tom m'a appelé de Paris.
9737782	Koalas sind süß.	2022280	Les koalas sont mignons.
9736469	Wir fahren nach Deutschland.	9736473	Nous allons en Allemagne.
9738143	Eigentlich bin ich müde.	9738142	En fait, je suis fatigué.
9738148	Tom kommt erst heute Abend.	9738146	Tom n'arrivera que ce soir.
724452	Ist es wichtig?	7415175	C'est important ?
5583252	Du hast es versprochen!	9739149	Tu l'as promis !
9739387	Die Grammatik ist das Kochbuch der Sprache.	9739395	La grammaire est le livre de recettes de la langue.
9739401	Du bist schnell wieder auf die Beine gekommen.	3676888	Tu t'es rapidement remis sur tes pieds.
9739865	Ich ist ein anderer.	398122	Je est un autre.
3971937	Er hat einen gewissen Charme.	130707	Il a un certain charme.
2665440	Die Schwester meiner Mutter ist meine Tante.	9740563	La sœur de ma mère est ma tante.
9740576	Die Kinder meiner Tante und meines Onkels sind meine Cousins.	9740570	Les enfants de ma tante et de mon oncle sont mes cousins.
486900	Es ist wichtig, die Grundlagen zu stärken.	1267423	Il est important de renforcer les fondamentaux.
9740822	Tom entgegnete, es tue ihm leid.	9740825	Tom a répondu qu’il était désolé.
9740877	Tom und Maria sind noch nicht in Boston angekommen.	9740881	Tom et Marie ne sont pas encore arrivés à Boston.
9740898	Tom und Maria bauen draußen einen Schneemann.	9740901	Tom et Marie construisent un bonhomme de neige à l’extérieur.
9740922	Diese Bibliothek wurde 2013 erbaut.	9740924	Cette bibliothèque a été construite en 2013.
7016114	Ich bin entsetzt.	1612728	Je suis horrifié.
9741129	Um wie viel Uhr bist du heute aufgestanden?	3765630	À quelle heure t'es-tu levé aujourd'hui ?
9741129	Um wie viel Uhr bist du heute aufgestanden?	3765623	À quelle heure tu t'es levée aujourd'hui ?
9741144	Ich übermittle ihm meine Akten.	9741140	Je lui transmets mes dossiers.
7728905	Nichts ist mit ihrer Schönheit vergleichbar.	133817	Sa beauté est incomparable.
9741798	Das werde ich nie jemandem sagen.	385846	Je ne le dirai jamais à personne.
7911768	Ein Fisch fängt vom Kopf her an zu stinken.	9742056	Le poisson commence à puer par la tête.
6008917	„Ich bin ein Blödmann.“ – „Nein, das bist du nicht.“	9742057	« Je suis un idiot. » « Non, tu n’en es pas un. »
9742067	Der Fisch fängt vom Kopf her zu stinken an.	9742056	Le poisson commence à puer par la tête.
9741670	Ist das ein Pinguin?	9741654	Est-ce un pingouin ?
1552407	Er macht liebend gern aus einer Mücke einen Elefanten.	9742228	Il aime en faire tout un fromage.
3282684	„Ich traue mich nicht, Maria anzusprechen. Was, wenn sich herausstellt, dass sie mich nicht leiden mag?“ – „Dann hast du wenigstens Gewissheit.“	9742233	« Je n'ose pas aborder Marie. Et s'il s'avère qu'elle ne m'aime pas ? » « Au moins, tu en auras la certitude. »
2409675	Wer keinen Charakter hat, ist kein Mensch, sondern eine Sache.	9742247	L'absence de personnalité signifie qu'on n'est pas un homme, mais une chose.
8078278	Ich freue mich schon so richtig auf zu Hause!	9742249	J'ai tellement hâte d'être à la maison !
2221637	Nüchternes Leben ist ein gutes Leben.	9742252	Vivre sobrement, c'est bien vivre.
978144	Wenn eine Frau einen Mann ruinieren will, braucht sie ihm nur alles erlauben.	9742257	Pour détruire un homme, une femme n'a qu'à lui permettre de faire ce qui lui plaît.
3276197	Die Natur wird sich dereinst auch vom Menschen erholen.	9742260	Un jour, la nature se remettra aussi de l'homme.
5227068	Bohre den Brunnen, ehe du Durst hast.	9742263	Creusez un puits avant d'avoir soif.
4339375	Stell ihm nicht solch eine Frage!	9742264	Ne lui pose pas une telle question !
801849	Wie bringt man dem Gedächtnis bei, vergessen zu lernen?	9742285	Comment éduque-t-on sa mémoire pour qu'elle oublie ?
2404959	Die schlechtesten Früchte sind es nicht, woran die Wespen nagen.	9742286	Les pires fruits ne sont pas ceux que les guêpes rongent.
5898560	Wir bekamen einen Rotwein von der edelsten Sorte eingeschenkt.	9742297	On nous a servi un vin rouge issu des plus grands crus.
9321449	Aus übriggebliebenen Salzkartoffeln machte meine Großmutter immer Bratkartoffeln.	9742299	Ma grand-mère avait l'habitude de faire des pommes de terre frites avec les restes de pommes de terre bouillies.
5505452	In Berlin, damals Hauptstadt des Kurfürstentums Brandenburg, war die Straßenreinigung zunächst eine Art Zwangsarbeit für Dirnen. Als Begründung wurde kurz und bündig angegeben: „Dirnen benutzen die Straßen mehr als ehrsame Bürger, also sollen sie sie fortan auch sauber halten."	9742313	À Berlin, alors capitale de l'électorat du Brandebourg, le nettoyage des rues était au départ à la charge des prostituées. La raison invoquée était lapidaire : « Comme les catins occupent les rues plus que les honnêtes citoyens, c'est à elles qu'il revient désormais de les entretenir. »
2558277	Bisweilen gehört nicht weniger Klugheit dazu, auf einen guten Rat zu hören, als sich selbst einen solchen zu geben.	9742324	Parfois, il ne faut pas moins de sagesse pour écouter un bon conseil que pour se le donner à soi-même.
2502297	Das haut dem Fass den Boden aus!	9742346	Ça, c'est le bouquet !
2502297	Das haut dem Fass den Boden aus!	9742356	C’est la goutte d’eau qui fait déborder le vase !
8164099	Nicht jeder Schüler hat eine Sonntagsschrift.	9742390	Tous les élèves n'ont pas forcément une écriture du dimanche.
3130224	Armer Tom! Weil er sich, blind vor Liebe, den Namen seiner letzten Freundin auf den Arm hat tätowieren lassen, will nun kein anderes Mädchen mit ihm ausgehen.	9742592	Pauvre Tom ! Il était amoureux fou au point d'avoir le nom de sa dernière petite amie tatoué sur son bras, et voilà que maintenant, plus aucune autre fille ne veut sortir avec lui.
9742829	Ich habe so lange schon auf dich gewartet.	9742821	Je t'ai attendu si longtemps.
9742911	Habe keine Angst, ich beiße nicht.	9742900	N'aie pas peur, je ne mords pas.
9743217	Wieso soll das vergnüglich sein?	9743212	Pourquoi cela devrait-il être agréable ?
9742037	Ich bin keine Schlange.	9742034	Je ne suis pas un serpent.
1561755	Er war das erste Mal in Paris.	859122	Il se rendit à Paris pour la première fois.
2533030	Es ist deren Schuld.	4260920	C'est de leur faute.
8560401	Die Farbe dieser Wände gefällt mir überhaupt nicht.	2334593	Je déteste la couleur de ces cloisons.
3887622	Wer nicht gehen will, muss nicht.	1461707	Les gens qui ne veulent pas partir n'ont pas besoin de le faire.
4683001	Alexandra fing an, Russisch zu reden.	4662371	Alexandra est passée au russe.
356165	Wie schön es ist!	134193	Comme elle est belle !
3943128	Wie schön!	134193	Comme elle est belle !
8496030	Wir haben ein größeres Problem.	5301134	Nous avons un plus gros problème.
4007471	Tom schwörte sich, das nie wieder zu tun.	5324536	Tom s'est promis de ne plus jamais refaire cela.
8871716	Es fing an zu regnen, als wir den Autoreifen wechselten.	8871713	Il a commencé à pleuvoir quand nous changions le pneu de la voiture.
1457254	Wir durchkämmten die Polizeiaufzeichnungen des Vorfalls, fanden aber keine Erwähnung von Zeugen, die einen großen, bärtigen Mann sahen.	817262	Nous épluchâmes les archives de police concernant cet incident mais nous ne trouvâmes aucune mention de témoins ayant vu un grand barbu.
1948669	Die Organisation steht mit keiner politischen Partei in Verbindung.	750135	L'organisation n'est associée à aucun parti politique.
2377020	Das Problem verdient keine Beachtung.	4860333	Le problème ne vaut pas la réflexion.
486856	Er ist in allem erfolgreich.	1353478	Il réussit en tout.
3460905	Ihm gelingt alles.	1353478	Il réussit en tout.
1573812	Das Glück kommt nicht durch geschlossene Türen.	5216233	Le bonheur n'entre pas par des portes closes.
1808635	Er ist ein Journalist.	873171	Il est journaliste.
2022822	Er ist Journalist.	873171	Il est journaliste.
1976738	Wo der Schatz verborgen ist, bleibt ein Geheimnis.	8285677	Où le trésor est caché reste un mystère.
2754110	Tom war ein guter Freund von euch, oder?	7557814	Tom était un bon ami à vous, n'est-ce pas ?
6645564	Das ist nicht gut für Tom.	5366499	Ce n'est pas bon pour Tom.
9748950	Kabylisch ist meine Muttersprache.	9748957	Le kabyle est ma langue maternelle.
2212365	Der Patient hat keinen Puls.	1776231	Le patient n'a pas de pouls.
942973	Diesen Patienten fällt das Gehen schwer.	341851	Ces patients ont du mal à marcher.
1292487	Der Patient ist nun außer Gefahr.	3307395	Le patient est désormais hors de danger.
6033018	Manchmal kommt es mir so vor, als ignorierten mich alle.	9749202	Parfois, j'ai l'impression que tout le monde m'ignore.
5708213	Die Patientin lag mit geschlossenen Augen im Bett.	7811118	La patiente était allongée dans le lit, les yeux fermées.
2497919	Der politische Skandal wurde von zwei Journalisten ans Licht gebracht.	390697	Le scandale politique a été mis au jour par deux journalistes.
2368287	Ich werde den Hausmeister bitten sich das Leck im vorderen Flur anzusehen.	2368260	Je demanderai au gardien de s'occuper de la fuite devant le vestibule.
9391669	Nach dem Tod ihrer Eltern kümmerten sich ihre Großeltern um ihre Ausbildung.	453861	Après la mort de ses parents, ses grands-parents l'éduquèrent.
9749227	Mein Kopf tut mir weh.	129589	J'ai mal à la tête.
9749230	Ich bin krank. Ich gehe zum Arzt.	9749229	Je suis malade. Je vais consulter un docteur.
9749269	Du bringst was?	9749268	Tu apportes quoi ?
9749271	Es soll nicht teurer als 3 bis 5 Euro sein.	9749270	Ça ne devrait pas dépasser 3 à 5 euros.
9749240	Ich habe eine Meeresfrüchteallergie.	9749289	J'ai une allergie aux fruits de mer.
9749236	Bei Tom und Maria zu Hause ist es warm und gemütlich.	9749296	Il fait chaud et c'est confortable chez Tom et Marie.
9749214	Ihn scheint etwas zu stören.	9749305	Quelque chose semble le déranger.
9749073	Willst du Großvater werden?	9749307	Veux-tu être grand-père ?
9750258	Hörst du es?	9750221	L'entends-tu ?
8833652	Ich habe immer in Australien gelebt.	9750267	J'ai toujours vécu en Australie.
9751092	Tom sagt, er hat großen Hunger.	9751088	Tom dit qu'il a une grosse faim.
9751110	Wäre ich schon 18, dürfte ich Auto fahren.	9751106	Si j'avais déjà 18 ans, je pourrais conduire une voiture.
6643795	Ich weiß, dass du Tom nicht magst.	9751332	Je sais que tu n'aimes pas Tom.
9749349	Dies ist ein wichtiger Sieg.	8731650	C'est une victoire importante.
9735202	Ich lebe mit meinen Eltern zusammen.	6219296	J'habite avec mes parents.
9752517	Der Eiffelturm ist das Wahrzeichen von Paris für die Touristen.	9752516	La Tour Eiffel est l'emblème de Paris pour les touristes.
1526895	Lass mich zahlen.	1302571	Laisse-moi payer.
526300	Cristiano Ronaldo ist ein Fußballspieler.	583060	Cristiano Ronaldo est un footballeur.
9753607	Die Natur ist im Frühling wunderschön.	9752912	La nature est belle au printemps.
9753704	Im Frühling kochen wir Spargel.	9753702	Au printemps, nous cuisinons des asperges.
9702105	Im März kochen wir Suppe aus Spargel.	9753721	En mars, nous cuisinons de la soupe à partir d'asperges.
9755306	Wer ist der Chef?!	9755303	C'est qui le patron ‽
9755320	Die Antwort ist richtig, weil ich aufgepasst habe.	9755319	La réponse est juste, parce que j’ai fait attention.
6128104	Ich habe Angst vor Zahnärzten.	9742448	J'ai peur des dentistes.
9756090	Was für eine Wiederkehr!	7694646	Quel retour !
9756215	Tom hat alles gegessen.	8942419	Tom a tout mangé.
9756254	Das ist alles, was ich für Maria tun kann.	9756252	C’est tout ce que je peux faire pour Marie.
9760518	Dieses Tier hat viele Stacheln.	9760502	Cet animal a de nombreuses épines.
9760745	Hund und Mensch kamen sich immer näher und teilten schließlich auch den Platz am Feuer und im Haus.	9760718	Le chien et l'homme se sont rapprochés de plus en plus et ont fini par partager l'espace autour du feu et dans la maison.
9760796	Dieses Tier kann schwimmen.	9760784	Cet animal sait nager.
1473170	Ehre sei Gott in der Höhe und Friede auf Erden den Menschen, die guten Willens sind.	1473154	Gloire à Dieu, au plus haut des cieux, et paix sur la terre aux hommes de bonne volonté.
1081027	Zeige Respekt vor den Älteren.	1473775	Sois respectueux envers les personnes âgées !
9760518	Dieses Tier hat viele Stacheln.	9760534	Cet animal a beaucoup d'épines.
533851	Das Gesetz muss novelliert werden.	5452532	La loi a besoin d'être amendée.
2246588	„Ich erhebe Einspruch!“ — „Einspruch stattgegeben!“	7704302	« Objection ! » « Objection retenue ! »
533851	Das Gesetz muss novelliert werden.	9763414	La loi doit être amendée.
2246497	Dem Angeklagten, Tom Schneider, wird vorgeworfen, in der Nacht von Mittwoch, dem 13., auf Donnerstag, den 14. Februar 2013, Frau Maria Schmidt in ihrer Wohnung in der Berliner Allee 13 b ermordet zu haben.	9763415	L'accusé, Tom Schneider, est poursuivi pour le meurtre de Mme Maria Schmidt dans son appartement au 13 b Berliner Allee dans la nuit du mercredi 13 au jeudi 14 février 2013.
2246568	Ich erhebe Einspruch!	2251421	Objection !
2246568	Ich erhebe Einspruch!	9763422	Je conteste !
2246972	Das Gericht vertagt sich bis zum 1. März, 15.00 Uhr.	9763423	La séance est ajournée jusqu'au 1er mars à 15 heures.
2246972	Das Gericht vertagt sich bis zum 1. März, 15.00 Uhr.	9763427	L'audience est ajournée jusqu'au 1er mars à 15 heures.
2246980	Das Gericht vertagt sich bis zum ersten März, fünfzehn Uhr.	9763427	L'audience est ajournée jusqu'au 1er mars à 15 heures.
2246980	Das Gericht vertagt sich bis zum ersten März, fünfzehn Uhr.	9763423	La séance est ajournée jusqu'au 1er mars à 15 heures.
2247022	Im Namen des Volkes ergeht folgendes Urteil: Der Angeklagte wird freigesprochen. Die Kosten des Verfahrens trägt die Staatskasse.	9763433	Au nom du peuple, la sentence suivante est prononcée : l'accusé est acquitté. Les frais de procédure sont à la charge de l'État.
9763646	Das ist genau das, was ich brauche.	2217935	C'est précisément ce qu'il me faut.
9763646	Das ist genau das, was ich brauche.	2217934	C'est précisément ce dont j'ai besoin.
